pipe_id,inner_diameter_mm,outer_diameter_mm,wall_thickness_mm,length_mm,cross_section_area_mm2,volume_liters,size_class,length_class,recommended_max_pressure_bar,material,surface_roughness_um,temperature_rating_c,notes
PIPE-03253,40,45.0,2.5,1850,1256.64,2.3248,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03254,40,45.0,2.5,1900,1256.64,2.3876,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03255,40,45.0,2.5,1950,1256.64,2.4504,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03256,40,45.0,2.5,2000,1256.64,2.5133,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03257,41,46.0,2.5,50,1320.25,0.066,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03258,41,46.0,2.5,60,1320.25,0.0792,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03259,41,46.0,2.5,70,1320.25,0.0924,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03260,41,46.0,2.5,80,1320.25,0.1056,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03261,41,46.0,2.5,90,1320.25,0.1188,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03262,41,46.0,2.5,100,1320.25,0.132,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03263,41,46.0,2.5,110,1320.25,0.1452,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03264,41,46.0,2.5,120,1320.25,0.1584,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03265,41,46.0,2.5,130,1320.25,0.1716,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03266,41,46.0,2.5,140,1320.25,0.1848,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03267,41,46.0,2.5,150,1320.25,0.198,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03268,41,46.0,2.5,160,1320.25,0.2112,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03269,41,46.0,2.5,170,1320.25,0.2244,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03270,41,46.0,2.5,180,1320.25,0.2376,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03271,41,46.0,2.5,190,1320.25,0.2508,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03272,41,46.0,2.5,200,1320.25,0.2641,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03273,41,46.0,2.5,210,1320.25,0.2773,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03274,41,46.0,2.5,220,1320.25,0.2905,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03275,41,46.0,2.5,230,1320.25,0.3037,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03276,41,46.0,2.5,240,1320.25,0.3169,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03277,41,46.0,2.5,250,1320.25,0.3301,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03278,41,46.0,2.5,260,1320.25,0.3433,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03279,41,46.0,2.5,270,1320.25,0.3565,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03280,41,46.0,2.5,280,1320.25,0.3697,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03281,41,46.0,2.5,290,1320.25,0.3829,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03282,41,46.0,2.5,300,1320.25,0.3961,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03283,41,46.0,2.5,310,1320.25,0.4093,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03284,41,46.0,2.5,320,1320.25,0.4225,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03285,41,46.0,2.5,330,1320.25,0.4357,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03286,41,46.0,2.5,340,1320.25,0.4489,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03287,41,46.0,2.5,350,1320.25,0.4621,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03288,41,46.0,2.5,360,1320.25,0.4753,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03289,41,46.0,2.5,370,1320.25,0.4885,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03290,41,46.0,2.5,380,1320.25,0.5017,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03291,41,46.0,2.5,390,1320.25,0.5149,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03292,41,46.0,2.5,400,1320.25,0.5281,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03293,41,46.0,2.5,410,1320.25,0.5413,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03294,41,46.0,2.5,420,1320.25,0.5545,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03295,41,46.0,2.5,430,1320.25,0.5677,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03296,41,46.0,2.5,440,1320.25,0.5809,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03297,41,46.0,2.5,450,1320.25,0.5941,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03298,41,46.0,2.5,460,1320.25,0.6073,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03299,41,46.0,2.5,470,1320.25,0.6205,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03300,41,46.0,2.5,480,1320.25,0.6337,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03301,41,46.0,2.5,490,1320.25,0.6469,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03302,41,46.0,2.5,500,1320.25,0.6601,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03303,41,46.0,2.5,500,1320.25,0.6601,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03304,41,46.0,2.5,525,1320.25,0.6931,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03305,41,46.0,2.5,550,1320.25,0.7261,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03306,41,46.0,2.5,575,1320.25,0.7591,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03307,41,46.0,2.5,600,1320.25,0.7922,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03308,41,46.0,2.5,625,1320.25,0.8252,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03309,41,46.0,2.5,650,1320.25,0.8582,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03310,41,46.0,2.5,675,1320.25,0.8912,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03311,41,46.0,2.5,700,1320.25,0.9242,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03312,41,46.0,2.5,725,1320.25,0.9572,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03313,41,46.0,2.5,750,1320.25,0.9902,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03314,41,46.0,2.5,775,1320.25,1.0232,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03315,41,46.0,2.5,800,1320.25,1.0562,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03316,41,46.0,2.5,825,1320.25,1.0892,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03317,41,46.0,2.5,850,1320.25,1.1222,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03318,41,46.0,2.5,875,1320.25,1.1552,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03319,41,46.0,2.5,900,1320.25,1.1882,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03320,41,46.0,2.5,925,1320.25,1.2212,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03321,41,46.0,2.5,950,1320.25,1.2542,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03322,41,46.0,2.5,975,1320.25,1.2872,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03323,41,46.0,2.5,1000,1320.25,1.3203,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03324,41,46.0,2.5,1000,1320.25,1.3203,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03325,41,46.0,2.5,1050,1320.25,1.3863,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03326,41,46.0,2.5,1100,1320.25,1.4523,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03327,41,46.0,2.5,1150,1320.25,1.5183,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03328,41,46.0,2.5,1200,1320.25,1.5843,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03329,41,46.0,2.5,1250,1320.25,1.6503,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03330,41,46.0,2.5,1300,1320.25,1.7163,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03331,41,46.0,2.5,1350,1320.25,1.7823,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03332,41,46.0,2.5,1400,1320.25,1.8484,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03333,41,46.0,2.5,1450,1320.25,1.9144,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03334,41,46.0,2.5,1500,1320.25,1.9804,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03335,41,46.0,2.5,1550,1320.25,2.0464,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03336,41,46.0,2.5,1600,1320.25,2.1124,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03337,41,46.0,2.5,1650,1320.25,2.1784,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03338,41,46.0,2.5,1700,1320.25,2.2444,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03339,41,46.0,2.5,1750,1320.25,2.3104,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03340,41,46.0,2.5,1800,1320.25,2.3765,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03341,41,46.0,2.5,1850,1320.25,2.4425,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03342,41,46.0,2.5,1900,1320.25,2.5085,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03343,41,46.0,2.5,1950,1320.25,2.5745,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03344,41,46.0,2.5,2000,1320.25,2.6405,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03345,42,47.0,2.5,50,1385.44,0.0693,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03346,42,47.0,2.5,60,1385.44,0.0831,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03347,42,47.0,2.5,70,1385.44,0.097,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03348,42,47.0,2.5,80,1385.44,0.1108,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03349,42,47.0,2.5,90,1385.44,0.1247,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03350,42,47.0,2.5,100,1385.44,0.1385,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03351,42,47.0,2.5,110,1385.44,0.1524,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03352,42,47.0,2.5,120,1385.44,0.1663,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03353,42,47.0,2.5,130,1385.44,0.1801,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03354,42,47.0,2.5,140,1385.44,0.194,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03355,42,47.0,2.5,150,1385.44,0.2078,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03356,42,47.0,2.5,160,1385.44,0.2217,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03357,42,47.0,2.5,170,1385.44,0.2355,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03358,42,47.0,2.5,180,1385.44,0.2494,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03359,42,47.0,2.5,190,1385.44,0.2632,Extra Large,Short,6.0,Stainless Steel 316L,0.8,150,Extra Large Short pipe for PU injection
PIPE-03360,42,47.0,2.5,200,1385.44,0.2771,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03361,42,47.0,2.5,210,1385.44,0.2909,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03362,42,47.0,2.5,220,1385.44,0.3048,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03363,42,47.0,2.5,230,1385.44,0.3187,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03364,42,47.0,2.5,240,1385.44,0.3325,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03365,42,47.0,2.5,250,1385.44,0.3464,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03366,42,47.0,2.5,260,1385.44,0.3602,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03367,42,47.0,2.5,270,1385.44,0.3741,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03368,42,47.0,2.5,280,1385.44,0.3879,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03369,42,47.0,2.5,290,1385.44,0.4018,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03370,42,47.0,2.5,300,1385.44,0.4156,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03371,42,47.0,2.5,310,1385.44,0.4295,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03372,42,47.0,2.5,320,1385.44,0.4433,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03373,42,47.0,2.5,330,1385.44,0.4572,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03374,42,47.0,2.5,340,1385.44,0.4711,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03375,42,47.0,2.5,350,1385.44,0.4849,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03376,42,47.0,2.5,360,1385.44,0.4988,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03377,42,47.0,2.5,370,1385.44,0.5126,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03378,42,47.0,2.5,380,1385.44,0.5265,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03379,42,47.0,2.5,390,1385.44,0.5403,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03380,42,47.0,2.5,400,1385.44,0.5542,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03381,42,47.0,2.5,410,1385.44,0.568,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03382,42,47.0,2.5,420,1385.44,0.5819,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03383,42,47.0,2.5,430,1385.44,0.5957,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03384,42,47.0,2.5,440,1385.44,0.6096,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03385,42,47.0,2.5,450,1385.44,0.6234,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03386,42,47.0,2.5,460,1385.44,0.6373,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03387,42,47.0,2.5,470,1385.44,0.6512,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03388,42,47.0,2.5,480,1385.44,0.665,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03389,42,47.0,2.5,490,1385.44,0.6789,Extra Large,Medium,6.0,Stainless Steel 316L,0.8,150,Extra Large Medium pipe for PU injection
PIPE-03390,42,47.0,2.5,500,1385.44,0.6927,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03391,42,47.0,2.5,500,1385.44,0.6927,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03392,42,47.0,2.5,525,1385.44,0.7274,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03393,42,47.0,2.5,550,1385.44,0.762,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03394,42,47.0,2.5,575,1385.44,0.7966,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03395,42,47.0,2.5,600,1385.44,0.8313,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03396,42,47.0,2.5,625,1385.44,0.8659,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03397,42,47.0,2.5,650,1385.44,0.9005,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03398,42,47.0,2.5,675,1385.44,0.9352,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03399,42,47.0,2.5,700,1385.44,0.9698,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03400,42,47.0,2.5,725,1385.44,1.0044,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03401,42,47.0,2.5,750,1385.44,1.0391,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03402,42,47.0,2.5,775,1385.44,1.0737,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03403,42,47.0,2.5,800,1385.44,1.1084,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03404,42,47.0,2.5,825,1385.44,1.143,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03405,42,47.0,2.5,850,1385.44,1.1776,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03406,42,47.0,2.5,875,1385.44,1.2123,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03407,42,47.0,2.5,900,1385.44,1.2469,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03408,42,47.0,2.5,925,1385.44,1.2815,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03409,42,47.0,2.5,950,1385.44,1.3162,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03410,42,47.0,2.5,975,1385.44,1.3508,Extra Large,Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Long pipe for PU injection
PIPE-03411,42,47.0,2.5,1000,1385.44,1.3854,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03412,42,47.0,2.5,1000,1385.44,1.3854,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03413,42,47.0,2.5,1050,1385.44,1.4547,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03414,42,47.0,2.5,1100,1385.44,1.524,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03415,42,47.0,2.5,1150,1385.44,1.5933,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03416,42,47.0,2.5,1200,1385.44,1.6625,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03417,42,47.0,2.5,1250,1385.44,1.7318,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03418,42,47.0,2.5,1300,1385.44,1.8011,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03419,42,47.0,2.5,1350,1385.44,1.8703,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03420,42,47.0,2.5,1400,1385.44,1.9396,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03421,42,47.0,2.5,1450,1385.44,2.0089,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03422,42,47.0,2.5,1500,1385.44,2.0782,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03423,42,47.0,2.5,1550,1385.44,2.1474,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03424,42,47.0,2.5,1600,1385.44,2.2167,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03425,42,47.0,2.5,1650,1385.44,2.286,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03426,42,47.0,2.5,1700,1385.44,2.3553,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03427,42,47.0,2.5,1750,1385.44,2.4245,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03428,42,47.0,2.5,1800,1385.44,2.4938,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
PIPE-03429,42,47.0,2.5,1850,1385.44,2.5631,Extra Large,Extra Long,6.0,Stainless Steel 316L,0.8,150,Extra Large Extra Long pipe for PU injection
